appid,genres
3183350,"Casual, Indie, Simulation"
2780980,"Action, Casual, Indie, Strategy, Early Access"
1182920,"Design & Illustration, Utilities, Video Production"
262790,
648100,"Adventure, Indie"
2467190,"RPG, Strategy"
1865010,
1902690,"Action, RPG"
2067850,"Action, Adventure, Free To Play, Massively Multiplayer, RPG"
731490,Action
1462040,"Action, Adventure, RPG"
790060,"Action, Indie, Early Access"
519870,
313690,"Action, Adventure"
2288150,"Simulation, Strategy"
225600,"Action, Indie"
1327080,"Action, Adventure, RPG"
1188540,"Action, Indie, Early Access"
586980,
486310,"Adventure, Indie, Massively Multiplayer"
1879330,"Action, Strategy"
250180,Action
312790,"Adventure, RPG, Strategy"
2358260,"Simulation, Sports"
810670,"Adventure, Casual, Indie, RPG, Strategy"
1960270,RPG
667530,"Action, Casual, Indie, Simulation, Sports, Free To Play, Early Access"
1692080,"Animation & Modeling, Design & Illustration, Photo Editing, Utilities, Video Production"
260130,"Adventure, RPG, Strategy"
1672970,"Action, Adventure, RPG"
2113920,RPG
1121640,"Simulation, Strategy, Early Access"
1395850,RPG
907470,
2626940,"Casual, Simulation"
451340,"Indie, Simulation"
1610470,"Racing, Simulation, Sports"
485980,"Indie, Strategy"
1243830,"Casual, Indie, Simulation, Strategy"
360170,"Action, Adventure, RPG"
462990,"Adventure, Casual, RPG, Strategy"
673880,Strategy
2162800,"Casual, Indie, Simulation, Strategy, Early Access"
57400,"Action, Adventure"
298630,"Action, Adventure, Indie, Simulation, Strategy"
1668510,RPG
1937500,"Casual, Indie, Simulation"
2515020,"Action, RPG"
635940,"Adventure, Casual, Simulation"
435030,"Adventure, Casual, Free To Play"
2410490,"Action, Adventure, Casual, Indie, Free To Play"
1668690,"Indie, Strategy"
907270,"Casual, Indie, Simulation, Strategy"
2287220,"Simulation, Strategy"
1045720,"Action, Adventure, Indie"
323470,Action
2501600,"Casual, Indie, Strategy"
345180,"Action, Adventure, Indie, RPG"
954850,"Indie, Simulation, Early Access"
544730,"Casual, Strategy"
905640,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play"
1141100,"Indie, RPG"
508900,"Casual, Indie"
575640,"Casual, Indie"
238260,"Free To Play, Simulation"
1106840,"Adventure, Casual, Indie, Simulation, Strategy"
531680,"Indie, Simulation, Strategy"
927380,"Action, Adventure, RPG"
978300,"Action, Adventure"
1175830,"Action, RPG"
422970,"Action, Indie"
981430,"Adventure, Indie, RPG, Strategy"
979690,"Action, Adventure, Indie, RPG"
785740,"Adventure, Indie, Strategy"
600610,"Indie, RPG, Strategy"
813630,"Action, Adventure, Indie, RPG"
1644320,"Simulation, Strategy"
610960,
867490,
610750,"Adventure, Casual, Indie"
372390,"Audio Production, Software Training, Utilities, Video Production"
2088160,"RPG, Strategy"
370280,"Adventure, Casual, Indie"
1003400,"Adventure, RPG, Strategy"
2273420,
1300920,"Adventure, Indie, RPG, Simulation, Early Access"
1037910,"Action, Adventure, Indie"
2205850,"Adventure, Casual, Indie, RPG, Strategy, Early Access"
1465890,"Action, Adventure, Indie, RPG, Strategy, Early Access"
842150,"Casual, Free To Play, Indie, Simulation"
204030,"Action, Adventure, RPG"
384110,"Action, Adventure, Indie, RPG"
871980,RPG
39800,"Action, Indie"
427980,"Adventure, Indie"
32160,"Casual, Sports"
791930,
2540630,"Casual, Free To Play"
1675900,"Action, Massively Multiplayer, Free To Play"
575480,"Adventure, Casual"
770720,
1273710,"Action, Casual, Massively Multiplayer, Free To Play"
466860,
427460,
1520500,
233270,"Action, Adventure"
540610,Casual
550670,"Action, Casual, Indie, Simulation"
2076010,Action
517000,"Casual, Indie"
1954200,"Action, Adventure, Indie"
348950,Indie
788270,"Action, Adventure, Indie, RPG"
1849250,"Racing, Simulation, Sports"
1056600,
466740,"Action, Adventure, Indie"
2840770,"Action, Adventure"
428660,"Action, Adventure, Indie"
2963870,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free To Play"
1515950,"Action, Free To Play"
809230,"Indie, Simulation, Strategy"
382850,
1150690,"Adventure, Indie, RPG"
585710,"Action, Indie"
1942440,"Casual, RPG, Strategy"
2056210,"Adventure, Indie, RPG, Strategy, Early Access"
651670,"Action, Indie, RPG, Simulation, Strategy"
624910,
1210320,"Indie, Simulation"
1581770,"RPG, Strategy"
492080,
518150,Early Access
297810,
348710,Action
1104330,"Indie, Simulation, Strategy"
569810,"Adventure, Indie"
1858750,"Animation & Modeling, Design & Illustration, Photo Editing, Game Development, Early Access"
115220,Strategy
2842040,"Action, Adventure"
252610,"Action, Indie, RPG"
311290,"RPG, Strategy"
329490,Action
581520,"Adventure, Casual, Simulation"
2951630,"Action, Strategy"
1224290,"Adventure, Indie, RPG, Strategy"
73230,"Simulation, Strategy"
421700,"Adventure, Casual"
539670,"Adventure, Casual, Indie"
745880,"Action, Indie"
720250,
1649080,"Casual, Indie, Simulation, Strategy"
302670,"Action, Indie, Simulation, Strategy"
636570,RPG
260410,"Casual, Free To Play, Indie"
575510,"Adventure, Casual, Indie"
602930,"Casual, Indie"
1602010,Action
579950,Adventure
979110,"Indie, RPG, Simulation, Strategy, Early Access"
1929610,"Action, Adventure, Indie"
776490,"Action, Adventure, Indie, RPG"
939520,"Action, RPG"
1173400,
668580,"Action, Adventure, RPG"
415270,
210970,"Adventure, Indie"
1488200,"Adventure, Indie, RPG, Strategy"
239660,
1601580,"Simulation, Strategy"
487120,"Action, Adventure, Indie, Massively Multiplayer, RPG"
1450080,RPG
265330,"Adventure, Indie"
2092850,"Adventure, Indie, RPG"
1611910,"RPG, Strategy"
2281410,"Indie, RPG, Simulation"
610190,Action
816340,"Indie, Strategy"
2709570,"Casual, Indie, Simulation, Free To Play"
584980,"Adventure, Indie"
2420640,"Indie, RPG"
1562700,"Action, Adventure, Indie"
6220,"Action, Racing, Simulation"
526160,"Action, Adventure, Indie, RPG, Simulation"
550840,"Action, Adventure, Indie, RPG"
1262240,"Action, Casual, Strategy"
1182900,"Action, Adventure"
2458530,"Adventure, Casual"
575550,
507490,"Simulation, Strategy"
1149550,"Adventure, RPG, Simulation, Strategy"
1662140,"Casual, Indie, Simulation, Strategy, Early Access"
846770,"Action, Adventure, Indie, RPG, Simulation"
409710,"Action, RPG"
1262640,
496460,"Indie, Simulation, Strategy"
1016920,"Action, Casual, Indie"
673610,"Indie, Simulation, Strategy"
242720,"Action, Indie, Free To Play"
296490,"Action, Indie, Strategy"
39550,"RPG, Strategy"
45700,
1910780,"Action, Casual, Indie, RPG, Free To Play"
1305420,"Casual, Indie, Strategy"
855860,"Action, Indie"
1149660,"Casual, Indie"
1191210,"Action, Adventure, Casual, Indie, RPG, Strategy"
743390,"Adventure, Casual, Indie"
402160,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
396480,"Action, Indie, Simulation, Strategy"
1604380,"Adventure, Casual, RPG"
300380,"Action, Adventure, Indie, Racing, Simulation"
271260,"Action, Adventure, Simulation"
477870,"Adventure, Strategy"
356040,"Indie, RPG, Strategy"
371140,"Action, Adventure, Indie, RPG, Strategy"
1212830,"Action, Adventure, Casual, Indie, RPG, Strategy"
412880,"Action, Indie, Massively Multiplayer, Racing, Simulation, Sports"
665370,"Casual, Indie, Simulation"
1265820,"Action, Strategy"
1668520,RPG
1499560,
597820,"Action, RPG"
466920,"Adventure, RPG, Strategy"
847370,"Action, Adventure"
208520,"Simulation, Strategy"
33670,"RPG, Strategy"
306020,"Action, Strategy"
2437170,"Action, Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play, Early Access"
775500,"Action, Adventure, RPG"
584400,"Action, Adventure, Casual"
811750,
569480,"Indie, Simulation, Strategy"
802880,"Adventure, Casual"
858210,"Action, Indie"
691150,Casual
2881650,"Action, Adventure, Indie"
346730,"Action, Casual, Indie"
8800,Strategy
768200,"Action, Adventure, Indie, RPG"
252170,"Action, Strategy"
1382330,"Action, Adventure"
304270,
409720,"Action, RPG"
508390,"Action, Adventure, Indie"
317470,
1545370,Casual
1980530,"Action, Casual, Indie, Simulation, Strategy"
1371480,
981600,"Action, Adventure, Indie, RPG, Free To Play"
1218210,"Adventure, Indie, RPG, Strategy"
407840,"Action, Indie, RPG"
704270,"Action, Adventure"
1450120,RPG
1448260,"Indie, RPG, Strategy"
200170,Strategy
257510,"Action, Adventure, Indie"
979560,"Animation & Modeling, Design & Illustration, Utilities, Early Access"
747200,"Adventure, Casual, Indie, RPG, Simulation"
639490,Adventure
2058180,"Action, Adventure"
1262600,"Action, Adventure, Racing"
1249970,"Massively Multiplayer, Racing, Simulation"
1463920,"Casual, Indie, Free To Play"
2384580,"Action, RPG, Strategy"
610360,"Casual, Indie"
428430,"Adventure, Casual, Indie"
251170,Adventure
1198730,
389430,
221810,Adventure
625980,"Adventure, Strategy"
502520,"Indie, Simulation, Strategy"
284870,"Adventure, Casual"
406550,Adventure
539270,Casual
577940,"Action, Free To Play"
965230,"Casual, Simulation"
2697890,"Massively Multiplayer, RPG"
1075740,"RPG, Strategy"
1069690,"RPG, Strategy"
1076230,"Action, Indie"
1054550,"Indie, Strategy"
674520,"Action, Indie"
1393410,"Adventure, Casual, Indie, RPG, Strategy"
913740,"Indie, RPG"
554620,"Action, Adventure"
524970,
1549970,"Action, RPG"
333980,"Action, Adventure, Casual, RPG"
274980,"Casual, Indie, Simulation, Strategy"
24670,Simulation
50640,"Action, Adventure"
658970,"Casual, Free To Play, Indie, Massively Multiplayer, RPG, Simulation"
99890,
1101190,"Action, Adventure, Indie, RPG, Strategy"
600990,"Adventure, Indie"
391730,"Action, Adventure, Indie, RPG"
295550,"Free To Play, Massively Multiplayer, RPG"
1723260,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
7760,Strategy
2688950,"Simulation, Strategy"
1283700,"Action, Free To Play, Early Access"
1970460,"Casual, Indie"
17430,"Action, Racing"
670100,"Action, Adventure, Casual, Indie"
1049410,"Action, Adventure"
1084630,
798510,Strategy
2390000,"Adventure, Casual, RPG"
612520,Strategy
307980,
238750,RPG
8600,Racing
427030,RPG
1026680,"Adventure, RPG"
1437870,"RPG, Simulation, Strategy"
590830,"Action, Casual, Simulation, Sports, Strategy, Free To Play"
313630,
344630,Adventure
1509090,"Casual, Indie"
320240,"Action, Adventure, Indie"
645260,
3163790,"Casual, Indie, Simulation, Strategy, Early Access"
667300,"Adventure, Casual, Indie, Simulation, Strategy"
787370,"Adventure, Indie, RPG"
512250,"Indie, Simulation"
711990,
1062160,"Indie, Simulation"
750130,"Action, Adventure"
2242710,"Adventure, Casual"
47400,"Simulation, Strategy"
398710,"Action, Casual, Indie"
850000,"Adventure, Indie, RPG"
513510,"Action, Casual, Indie"
994140,"Adventure, Indie"
2322010,"Action, Adventure, RPG"
464080,Adventure
390340,Action
1138660,"Adventure, Indie, RPG, Strategy"
2340650,"Adventure, RPG, Strategy"
920210,"Action, Adventure"
1206610,"Action, Casual, Indie"
858040,"Casual, Indie, Strategy"
1104280,"Action, Adventure, Indie, RPG, Early Access"
647830,Action
32370,"Adventure, RPG"
1039890,Action
206440,"Adventure, Indie, RPG"
647960,"Indie, Strategy"
394310,"Indie, RPG, Strategy"
2821890,"Casual, Indie"
1115640,"Adventure, Indie, RPG, Strategy"
276770,
310510,"Action, Adventure, Indie, RPG, Strategy"
893030,
1493750,Action
240760,"Adventure, Indie, RPG, Strategy"
1530160,"RPG, Simulation"
587110,"Action, RPG"
341000,"Casual, Indie, Simulation, Strategy"
960910,"Action, Adventure"
1471910,"Casual, Indie, Strategy"
967130,"Animation & Modeling, Design & Illustration, Utilities"
721030,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free To Play"
284460,"Action, Indie"
1094710,
428690,"Adventure, Casual, Indie, Simulation, Strategy"
13200,
1194120,"Animation & Modeling, Design & Illustration, Game Development"
332070,"Adventure, Free To Play, Massively Multiplayer, RPG"
1147550,"Adventure, Indie, Simulation"
939360,"Animation & Modeling, Design & Illustration, Utilities, Game Development"
768520,"RPG, Strategy"
414340,"Action, Adventure, Indie"
47830,Action
934700,"Action, Adventure"
248170,"Animation & Modeling, Education, Utilities, Web Publishing"
227020,"Simulation, Strategy"
1154810,"Action, Indie"
1127700,"Adventure, RPG, Strategy"
2138610,"Action, Adventure, RPG"
2138710,"Action, Indie"
413710,
40300,RPG
1501690,"Indie, Strategy"
1139940,RPG
702120,Action
717640,"Casual, Indie, Simulation"
307880,"Action, Adventure, Indie, RPG, Simulation"
218640,
488790,RPG
396750,"Action, Indie"
22600,Strategy
1911610,"Action, Indie, Early Access"
1014020,
1227530,"Indie, Strategy"
255070,"Action, Adventure, Indie"
620590,Strategy
878380,"Action, Adventure, Casual, Free To Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy"
527280,RPG
1167450,Action
2181720,"Action, Casual, Indie, RPG"
681730,"Indie, RPG, Strategy"
541570,"Adventure, Indie"
1918680,"Casual, RPG, Simulation"
352520,
202750,"Action, Adventure"
773230,
1078350,"Indie, RPG"
1371630,"Casual, Free To Play, Indie, RPG"
478010,Casual
1237320,"Action, Adventure"
296830,
2533950,
2656900,Casual
221360,
1100410,Strategy
458730,RPG
1199030,"Action, Indie, RPG"
513290,
496240,"Action, Indie, Simulation, Strategy, Early Access"
493840,Action
905690,"Action, Adventure, Indie, RPG, Strategy"
939850,Adventure
2452090,"Action, Adventure, RPG, Strategy, Early Access"
1520370,"Adventure, Casual, Indie, Racing, Simulation, Early Access"
91700,"Action, Indie, RPG"
837380,"Utilities, Video Production"
1357610,"Casual, Indie, Simulation, Strategy"
2302990,"Casual, Indie, Simulation, Free To Play, Early Access"
942970,"Indie, RPG, Simulation"
244930,
327410,"Adventure, Indie, RPG"
264080,"Action, Adventure, Indie, Racing"
364230,"Action, Adventure, Casual, Indie"
212580,
798460,"Action, Adventure, RPG"
1368820,"Simulation, Strategy"
796130,"Adventure, Indie, Simulation"
1097350,"Action, Adventure, Indie, RPG, Simulation"
684450,"Simulation, Strategy"
501300,"Adventure, Indie"
897450,"Action, Adventure, Casual, Indie"
1255650,"Action, Casual, Indie"
1164000,"Adventure, Casual, Indie"
521280,"Casual, Indie"
1807080,"Action, Indie, Early Access"
418270,"Action, Adventure, Indie"
283640,"Action, Indie, RPG"
967250,"Action, Adventure, Casual, Indie, RPG, Simulation"
1252600,"RPG, Free To Play"
546170,
436520,"Action, Free To Play, Indie, Massively Multiplayer"
471010,"Action, Adventure, Indie, RPG"
1958220,"Adventure, Indie, RPG"
774361,"Action, Adventure, Indie"
2124490,"Action, Adventure"
2433470,"Adventure, Casual, Indie, Simulation, Free To Play"
2291060,Action
6910,Action
1857090,"Simulation, Strategy, Early Access"
395760,"Design & Illustration, Utilities"
2163330,"Action, Casual, Indie, RPG, Early Access"
1966900,"Action, Adventure, Casual, Indie, Strategy"
1030840,"Action, Adventure"
265610,"Adventure, RPG"
1434950,"Action, Adventure, Indie, Strategy"
1927780,"Free To Play, Strategy"
954740,"Action, Adventure, RPG"
256370,"Racing, Simulation, Sports"
1968730,"Action, Casual, Indie, RPG"
1850740,"Adventure, Early Access"
1205520,"Adventure, Casual"
990050,"Action, Adventure, RPG"
208200,Action
972660,"Adventure, Indie, Simulation"
681280,"Action, Racing, Sports"
570980,"Action, Adventure, Indie, Early Access"
236150,"Action, RPG, Simulation"
310380,
29800,
758690,"Action, Adventure, Indie, Simulation, Early Access"
496300,"Indie, Simulation, Strategy"
675260,Adventure
65540,"Action, RPG"
599750,"Indie, Simulation, Strategy"
33220,Action
1939970,Adventure
2296550,"Indie, Strategy"
65600,RPG
2074890,
1660280,
1283190,"Adventure, Casual, Strategy"
960690,"Action, Adventure, Indie, Strategy"
1151450,"Adventure, RPG, Simulation, Strategy"
312670,"Action, Adventure"
246580,
415660,
9200,Action
108800,Action
238210,"Action, RPG"
460960,"Adventure, Indie, RPG"
233290,"Action, Adventure, RPG"
1985820,Action
2326780,
1380420,"Action, Adventure, Casual"
214870,
270110,"Action, Adventure, Indie, RPG"
1696820,"Action, Free To Play, Indie"
2552430,"Action, Adventure, RPG"
1557740,"Action, Indie"
738720,Indie
1070150,"Action, Indie, Early Access"
613900,
1817230,Action
475490,
708850,"Casual, Indie"
658480,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Free To Play"
640890,"Action, Indie"
363790,
461040,"Action, Casual, Indie"
1132190,"Casual, Indie, Free To Play"
412470,
1181830,"RPG, Strategy"
1575710,"Casual, Strategy, Early Access"
3036080,Simulation
1682060,"Indie, Strategy"
1161580,Simulation
224820,"Action, Indie"
629650,Adventure
970840,"Racing, Simulation, Sports"
224060,
529160,"Indie, RPG, Strategy"
1924480,
498240,Adventure
1135690,"Casual, Indie, Simulation"
242640,Action
1260590,"Indie, Strategy"
1379630,
612290,
459220,Strategy
215930,"RPG, Strategy"
1457510,RPG
330840,Adventure
315810,Adventure
2080690,"Action, Indie, Early Access"
249230,RPG
790790,
797410,"Action, Casual, Indie, Sports"
896230,
1392960,"Casual, RPG, Simulation"
289180,"Action, RPG, Simulation"
578440,RPG
802890,"Adventure, Casual"
256330,Racing
242550,"Action, Adventure"
1790600,Action
633080,"Action, Adventure, Indie, RPG, Early Access"
1281800,"Adventure, Free To Play, Indie"
1450900,"Simulation, Strategy, Early Access"
525360,"Action, Indie"
241260,Adventure
1405790,"Action, Strategy"
1283220,"Action, Adventure, Free To Play, Indie"
960990,"Action, Adventure"
1286320,Action
834530,"Action, Adventure, RPG"
340050,"Action, Adventure, Indie, RPG, Simulation, Strategy"
1701520,"Action, Adventure, Indie"
855010,
933820,"Indie, Simulation, Strategy"
1148760,"Indie, RPG, Simulation"
1562940,RPG
317250,
504210,"Indie, Simulation"
337950,"Free To Play, Massively Multiplayer, RPG, Early Access"
3199170,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play, Early Access"
895620,"Simulation, Strategy"
723780,
228400,"Action, Simulation"
1175460,"Action, Adventure, Indie, RPG"
1746030,"Adventure, Indie, RPG"
2909110,"Action, Adventure, Indie, Early Access"
1407450,"Indie, RPG, Strategy"
747910,"Indie, Simulation"
21980,Action
