friend_id,Abfragestatus,Daten vorhanden
76561198105442532,Keine Spiele,
76561198129126208,Ja,Counter-Strike 2
76561198133342981,Ja,"Counter-Strike 2,Rust"
76561198135052581,Ja,"Counter-Strike 2,Rust"
76561198148523502,Keine Spiele,
76561198157958493,Keine Spiele,
76561198158735971,Ja,"Counter-Strike 2,PAYDAY 2"
76561198162054097,Ja,"Counter-Strike 2,DayZ,PAYDAY 2,Insurgency"
76561198162590731,Keine Spiele,
76561198167030717,Keine Spiele,
76561198183624891,Ja,Counter-Strike 2
76561198187702211,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561198263041093,Ja,"Counter-Strike 2,Rust,PAYDAY 2,Raft"
76561198275534646,Ja,"Counter-Strike 2,Rust,PAYDAY 2,Raft"
76561198278554113,Ja,"Rust,Counter-Strike 2,Raft"
76561198282629816,Ja,Counter-Strike 2
76561198328614552,Ja,
76561198342801780,Keine Spiele,
76561198361649061,Keine Spiele,
76561198365223642,Ja,Counter-Strike 2
76561198370531891,Ja,
76561198376520718,Ja,"Counter-Strike 2,PAYDAY 2"
76561198386582685,Ja,"Counter-Strike 2,Rust"
76561198391865079,Keine Spiele,
76561198413169975,Ja,Counter-Strike 2
76561198415572718,Keine Spiele,
76561198416738239,Ja,Counter-Strike 2
76561198421002081,Keine Spiele,
76561198427006948,Ja,"Counter-Strike 2,Rust"
76561198427781711,Keine Spiele,
76561198428636126,Ja,Counter-Strike 2
76561198438947766,Ja,Counter-Strike 2
76561198439727754,Keine Spiele,
76561198443757767,Ja,Counter-Strike 2
76561198729185311,Keine Spiele,
76561198803633941,Ja,Counter-Strike 2
76561198803937876,Ja,"Counter-Strike 2,PAYDAY 2"
76561198806746060,Keine Spiele,
76561198810751622,Keine Spiele,
76561198818840562,Ja,Counter-Strike 2
76561198822782548,Keine Spiele,
76561198824977873,Ja,Counter-Strike 2
76561198832632738,Ja,"Counter-Strike 2,PAYDAY 2"
76561198844251249,Ja,Counter-Strike 2
76561198848156231,Ja,Counter-Strike 2
76561198848381853,Keine Spiele,
76561198853805414,Ja,"Counter-Strike 2,DayZ"
76561198856375138,Ja,Counter-Strike 2
76561198872756114,Ja,Counter-Strike 2
76561198874305307,Keine Spiele,
76561198876052570,Keine Spiele,
76561198918129333,Ja,Counter-Strike 2
76561198928797364,Ja,Counter-Strike 2
76561198932217309,Keine Spiele,
76561198933548983,Ja,"Counter-Strike 2,PAYDAY 2"
76561198955146893,Keine Spiele,
76561198958721946,Ja,
76561198980608388,Keine Spiele,
76561198982356639,Ja,Counter-Strike 2
76561199003983489,Ja,Counter-Strike 2
76561199004830714,Keine Spiele,
76561199013049009,Keine Spiele,
76561199050011502,Keine Spiele,
76561199054014981,Ja,Counter-Strike 2
76561199065875870,Ja,"Counter-Strike 2,Rust,Counter-Strike: Source,PAYDAY 2"
76561199072131967,Keine Spiele,
76561199077065893,Keine Spiele,
76561199118342867,Ja,"Counter-Strike 2,Raft"
76561199122357537,Ja,Counter-Strike 2
76561199189344807,Ja,Counter-Strike 2
76561199199738097,Keine Spiele,
76561199229274909,Ja,"Counter-Strike 2,PAYDAY 2"
76561199304256819,Keine Spiele,
76561199378684837,Keine Spiele,
76561199495262004,Keine Spiele,
76561199585851596,Keine Spiele,
76561198107635317,Keine Spiele,
76561198166479238,Keine Spiele,
76561198263473987,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source"
76561198336646538,Keine Spiele,
76561198357173930,Ja,Counter-Strike 2
76561198366901941,Ja,Counter-Strike 2
76561198392954053,Ja,
76561198410655447,Ja,"Counter-Strike 2,Raft"
76561198419605429,Ja,"Counter-Strike 2,Insurgency"
76561198798306274,Ja,Counter-Strike 2
76561198821603789,Ja,
76561198834769801,Ja,
76561198867507461,Ja,"Rust,Counter-Strike 2,PAYDAY 2"
76561198874421455,Keine Spiele,
76561198874532705,Ja,Counter-Strike 2
76561198928598391,Ja,"Rust,Counter-Strike 2"
76561198964596376,Keine Spiele,
76561198977360274,Keine Spiele,
76561199007497105,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561199047002776,Keine Spiele,
76561199062995064,Keine Spiele,
76561199100264773,Ja,Counter-Strike 2
76561199104468113,Ja,"Counter-Strike 2,Rust,Raft"
76561199107248389,Ja,Counter-Strike 2
76561199110644629,Keine Spiele,
76561199162610113,Ja,"Counter-Strike 2,Rust"
76561199174448800,Ja,
76561199193557655,Keine Spiele,
76561199204081698,Keine Spiele,
76561199278003418,Ja,"DayZ,Rust,Counter-Strike 2"
76561199443186999,Keine Spiele,
76561199634943182,Ja,Counter-Strike 2
76561199706017819,Keine Spiele,
76561198019017559,Ja,
76561198027126507,Keine Spiele,
76561198035566930,Keine Spiele,
76561198051720375,Ja,Counter-Strike 2
76561198068592076,Ja,"Counter-Strike 2,Rust,Insurgency,PAYDAY 2,Counter-Strike: Source"
76561198069850894,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source,Insurgency"
76561198070083618,Ja,Counter-Strike 2
76561198074437233,Keine Spiele,
76561198075229176,Ja,"Counter-Strike 2,PAYDAY 2,Rust"
76561198078829248,Ja,"Counter-Strike 2,Counter-Strike: Source,Insurgency"
76561198081860399,Ja,Counter-Strike 2
76561198085841887,Ja,"Counter-Strike 2,PAYDAY 2"
76561198087493540,Ja,"Counter-Strike 2,Rust"
76561198089452153,Keine Spiele,
76561198089652481,Keine Spiele,
76561198096190027,Keine Spiele,
76561198097673641,Ja,Counter-Strike 2
76561198105986989,Ja,"Counter-Strike 2,Raft,PAYDAY 2,Rust"
76561198110286937,Ja,"Rust,Counter-Strike 2"
76561198110311922,Ja,"Counter-Strike 2,Rust,Counter-Strike: Source,PAYDAY 2"
76561198116472351,Ja,
76561198122114064,Keine Spiele,
76561198122140635,Keine Spiele,
76561198128603087,Keine Spiele,
76561198129440187,Keine Spiele,
76561198135162743,Keine Spiele,
76561198140178349,Ja,"Counter-Strike 2,PAYDAY 2"
76561198147205936,Ja,Counter-Strike 2
76561198158752545,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source"
76561198158981187,Ja,
76561198159084761,Keine Spiele,
76561198161010919,Ja,"Counter-Strike 2,PAYDAY 2,Rust,Raft"
76561198164329972,Keine Spiele,
76561198164489887,Ja,Counter-Strike 2
76561198164644244,Keine Spiele,
76561198177013119,Ja,Counter-Strike 2
76561198186303242,Ja,"Counter-Strike 2,Insurgency,Counter-Strike: Source"
76561198195860385,Keine Spiele,
76561198197511828,Ja,"Counter-Strike 2,Rust,PAYDAY 2"
76561198202261562,Ja,Counter-Strike 2
76561198205179627,Keine Spiele,
76561198208347039,Ja,Counter-Strike 2
76561198209715555,Keine Spiele,
76561198213146073,Ja,"Counter-Strike 2,PAYDAY 2"
76561198214024405,Keine Spiele,
76561198217669077,Keine Spiele,
76561198227066372,Keine Spiele,
76561198227810372,Keine Spiele,
76561198231326116,Ja,"Counter-Strike 2,PAYDAY 2,Raft"
76561198236262656,Ja,"Counter-Strike 2,PAYDAY 2,DayZ,Insurgency"
76561198261085349,Ja,"Counter-Strike 2,Rust"
76561198263007746,Ja,Counter-Strike 2
76561198264366674,Keine Spiele,
76561198271583553,Keine Spiele,
76561198271869183,Ja,"Counter-Strike 2,PAYDAY 2"
76561198272765885,Ja,"Counter-Strike 2,Counter-Strike: Source,Rust"
76561198275739411,Ja,"Counter-Strike 2,PAYDAY 2"
76561198278268488,Keine Spiele,
76561198281306026,Keine Spiele,
76561198285265259,Keine Spiele,
76561198286439287,Keine Spiele,
76561198290396744,Ja,"Counter-Strike 2,Rust"
76561198295385207,Keine Spiele,
76561198302606630,Keine Spiele,
76561198307117363,Ja,Counter-Strike 2
76561198314527100,Keine Spiele,
76561198315702499,Ja,Counter-Strike 2
76561198327273530,Ja,Counter-Strike 2
76561198327995834,Ja,Counter-Strike 2
76561198329058589,Ja,Counter-Strike 2
76561198334071592,Keine Spiele,
76561198344098389,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency"
76561198346404634,Keine Spiele,
76561198352625417,Ja,
76561198353745569,Ja,Counter-Strike 2
76561198357000529,Keine Spiele,
76561198358841175,Ja,"Counter-Strike 2,Raft,Rust"
76561198370058886,Keine Spiele,
76561198375680142,Keine Spiele,
76561198378041817,Keine Spiele,
76561198383410316,Ja,Counter-Strike 2
76561198387146760,Keine Spiele,
76561198398250828,Ja,"Counter-Strike 2,Rust"
76561198400308453,Keine Spiele,
76561198400550575,Keine Spiele,
76561198401338207,Keine Spiele,
76561198407392886,Ja,Counter-Strike 2
76561198408887449,Ja,Counter-Strike 2
76561198422175489,Keine Spiele,
76561198434554350,Keine Spiele,
76561198441302818,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561198446154231,Keine Spiele,
76561198449747303,Ja,Counter-Strike 2
76561198450326956,Ja,Counter-Strike 2
76561198450513288,Keine Spiele,
76561198451433500,Keine Spiele,
76561198453194579,Keine Spiele,
76561198453532973,Ja,"Counter-Strike 2,DayZ,PAYDAY 2,Counter-Strike: Source"
76561198453849392,Keine Spiele,
76561198454534316,Keine Spiele,
76561198778860380,Keine Spiele,
76561198799614333,Ja,Counter-Strike 2
76561198805020179,Ja,"Counter-Strike 2,Insurgency"
76561198806134411,Ja,
76561198809442655,Keine Spiele,
76561198821002625,Ja,"Counter-Strike 2,PAYDAY 2,Rust"
76561198830889458,Keine Spiele,
76561198839085152,Keine Spiele,
76561198842896423,Keine Spiele,
76561198844494023,Keine Spiele,
76561198845217109,Keine Spiele,
76561198852385070,Ja,Counter-Strike 2
76561198856503409,Ja,Counter-Strike 2
76561198862432861,Keine Spiele,
76561198865478811,Ja,"Counter-Strike 2,Rust"
76561198886610797,Ja,"Counter-Strike 2,Raft,Rust"
76561198887085357,Ja,
76561198892492275,Ja,Counter-Strike 2
76561198902408507,Keine Spiele,
76561198911610501,Ja,"Counter-Strike 2,Raft"
76561198928075425,Keine Spiele,
76561198930485336,Keine Spiele,
76561198951220619,Keine Spiele,
76561198954427927,Ja,Counter-Strike 2
76561198954466614,Keine Spiele,
76561198957136395,Keine Spiele,
76561198957798490,Keine Spiele,
76561198961044656,Ja,
76561198964605386,Ja,Counter-Strike 2
76561198968787675,Keine Spiele,
76561198969244679,Ja,Counter-Strike 2
76561198973877311,Ja,Counter-Strike 2
76561198986397597,Ja,Counter-Strike 2
76561198992320517,Ja,Counter-Strike 2
76561199003755601,Ja,"Counter-Strike 2,Raft"
76561199016841133,Keine Spiele,
76561199041582050,Ja,Counter-Strike 2
76561199093024865,Ja,Counter-Strike 2
76561199184294187,Keine Spiele,
76561199262405761,Ja,"Counter-Strike 2,Raft"
76561198368548038,Ja,
76561199023693548,Keine Spiele,
76561199215946420,Ja,
76561198052300826,Keine Spiele,
76561198055175694,Keine Spiele,
76561198057445356,Keine Spiele,
76561198059440170,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source"
76561198080946676,Ja,"Counter-Strike 2,DayZ,Counter-Strike: Source,PAYDAY 2,Insurgency"
76561198089105289,Ja,Counter-Strike 2
76561198141123481,Ja,
76561198148590316,Keine Spiele,
76561198160449512,Keine Spiele,
76561198172185751,Ja,PAYDAY 2
76561198176495919,Ja,Counter-Strike 2
76561198176846481,Keine Spiele,
76561198191720483,Ja,"Counter-Strike 2,PAYDAY 2"
76561198209125313,Ja,"Counter-Strike 2,PAYDAY 2"
76561198209979665,Ja,Counter-Strike 2
76561198262116529,Ja,"Counter-Strike 2,Rust"
76561198262702680,Keine Spiele,
76561198318436623,Keine Spiele,
76561198348797801,Keine Spiele,
76561198349049513,Keine Spiele,
76561198384519252,Keine Spiele,
76561198384615246,Ja,"Counter-Strike 2,Insurgency,Rust,Raft,PAYDAY 2"
76561198396105834,Keine Spiele,
76561198401274871,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561198425284747,Keine Spiele,
76561198803882448,Ja,
76561198825748796,Ja,Raft
76561198833575958,Keine Spiele,
76561198850522306,Keine Spiele,
76561198856084545,Ja,
76561198872452307,Ja,Counter-Strike 2
76561198872598461,Ja,
76561198877472036,Keine Spiele,
76561198894874191,Ja,Counter-Strike 2
76561198961136970,Ja,"Rust,Counter-Strike 2,PAYDAY 2"
76561198962551392,Ja,Counter-Strike 2
76561199008757579,Keine Spiele,
76561199036120747,Keine Spiele,
76561199046681235,Keine Spiele,
76561199058357199,Ja,"Rust,Counter-Strike 2,PAYDAY 2"
76561199112396792,Ja,"Counter-Strike 2,Rust"
76561199145422304,Ja,"Counter-Strike 2,Rust"
76561199171909350,Ja,"Counter-Strike 2,PAYDAY 2"
76561199185011676,Ja,"Counter-Strike 2,Rust,Raft"
76561199215657472,Keine Spiele,
76561199470305839,Ja,Counter-Strike 2
76561198031547593,Keine Spiele,
76561198090804479,Keine Spiele,
76561198136862858,Ja,"Insurgency,PAYDAY 2,Counter-Strike 2,Counter-Strike: Source"
76561198191572974,Ja,"Counter-Strike 2,PAYDAY 2,Raft"
76561198255244592,Ja,"PAYDAY 2,Raft,Insurgency,Rust"
76561198282347084,Ja,"Counter-Strike 2,Raft,PAYDAY 2"
76561198305892666,Ja,
76561198311557838,Keine Spiele,
76561198324011550,Keine Spiele,
76561198325927702,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source,Raft"
76561198326027851,Ja,"Rust,Counter-Strike 2,Raft,Counter-Strike: Source,PAYDAY 2"
76561198380538487,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency,Counter-Strike: Source"
76561198382390892,Ja,"Counter-Strike 2,PAYDAY 2,Rust"
76561198431076173,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency"
76561198431488788,Ja,"PAYDAY 2,Counter-Strike: Source"
76561198445529724,Keine Spiele,
76561198828955058,Ja,"Counter-Strike 2,Rust,PAYDAY 2,Raft,Insurgency"
76561198832250997,Ja,
76561198841182738,Ja,Counter-Strike: Source
76561198859081972,Keine Spiele,
76561198859336116,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source"
76561198869523336,Ja,"Counter-Strike 2,PAYDAY 2"
76561198991601165,Keine Spiele,
76561198998794144,Keine Spiele,
76561199015795554,Keine Spiele,
76561199020219700,Keine Spiele,
76561199022657060,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency"
76561199029718484,Keine Spiele,
76561199077723676,Keine Spiele,
76561199081595146,Keine Spiele,
76561199104201962,Ja,
76561199155831678,Ja,Counter-Strike 2
76561199164146075,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561199171056877,Ja,Counter-Strike 2
76561199184912764,Keine Spiele,
76561199185334765,Ja,Counter-Strike 2
76561199223338349,Keine Spiele,
76561199392481848,Keine Spiele,
76561199594982111,Keine Spiele,
76561198074806505,Keine Spiele,
76561198096129256,Ja,"Counter-Strike 2,PAYDAY 2"
76561198115661523,Ja,"Counter-Strike 2,PAYDAY 2"
76561198128320120,Ja,"Counter-Strike 2,Counter-Strike: Source"
76561198132420846,Keine Spiele,
76561198139333492,Keine Spiele,
76561198295169190,Ja,Counter-Strike 2
76561198329786087,Ja,
76561198437476277,Keine Spiele,
76561198826680413,Ja,
76561198980886210,Ja,Counter-Strike 2
76561199249913768,Keine Spiele,
76561198058998046,Keine Spiele,
76561198092578000,Keine Spiele,
76561198106384621,Ja,"Counter-Strike 2,PAYDAY 2,Counter-Strike: Source"
76561198109846905,Keine Spiele,
76561198147099152,Keine Spiele,
76561198190011545,Keine Spiele,
76561198245516976,Ja,"Counter-Strike 2,Raft"
76561198291012271,Ja,Counter-Strike 2
76561198414804417,Keine Spiele,
76561198442722724,Keine Spiele,
76561198445208034,Keine Spiele,
76561198803235496,Ja,"Counter-Strike 2,Raft"
76561198813966232,Ja,"Counter-Strike 2,Raft,PAYDAY 2"
76561198848868704,Ja,"Counter-Strike 2,Raft,PAYDAY 2,Counter-Strike: Source"
76561198858594577,Ja,"Rust,Counter-Strike 2,PAYDAY 2,Raft"
76561198864955049,Ja,"Counter-Strike 2,PAYDAY 2,Raft,Rust"
76561198877683205,Ja,Counter-Strike 2
76561198879644362,Ja,
76561198882863587,Ja,"Counter-Strike 2,PAYDAY 2,Rust"
76561198882995450,Ja,"Counter-Strike 2,PAYDAY 2"
76561198887361381,Ja,
76561198900334720,Keine Spiele,
76561198901361957,Ja,Counter-Strike 2
76561198988529539,Ja,"Counter-Strike 2,Rust,Raft,PAYDAY 2"
76561199007224120,Keine Spiele,
76561199012361760,Ja,
76561199043258972,Ja,Counter-Strike 2
76561199045926061,Keine Spiele,
76561199061998484,Ja,"Counter-Strike 2,Rust"
76561199068599315,Keine Spiele,
76561199077139850,Ja,Counter-Strike 2
76561199088916526,Keine Spiele,
76561199092329176,Ja,"Counter-Strike 2,DayZ"
76561199106258684,Ja,"Counter-Strike 2,Rust,Raft"
76561199119644697,Ja,Counter-Strike 2
76561199134473965,Ja,Counter-Strike 2
76561199190604061,Ja,Counter-Strike 2
76561199195837811,Ja,Counter-Strike 2
76561199215697296,Keine Spiele,
76561199231452458,Ja,Counter-Strike 2
76561199242065619,Ja,Counter-Strike 2
76561199316586696,Ja,Counter-Strike 2
76561199387927380,Ja,"Counter-Strike 2,DayZ,Rust,Counter-Strike: Source"
76561199439151320,Keine Spiele,
76561199472100439,Ja,
76561199516549716,Ja,Counter-Strike 2
76561199547165973,Keine Spiele,
76561199558909136,Ja,
76561199584721074,Keine Spiele,
76561199654346479,Ja,Counter-Strike 2
76561199660338333,Keine Spiele,
76561199661806495,Ja,Counter-Strike 2
76561199673086531,Keine Spiele,
76561199741541459,Keine Spiele,
76561199794922265,Keine Spiele,
76561198139652957,Keine Spiele,
76561198273018703,Keine Spiele,
76561198277884910,Keine Spiele,
76561198370564603,Keine Spiele,
76561198406071375,Keine Spiele,
76561198803804009,Keine Spiele,
76561198994044035,Keine Spiele,
76561199092637954,Keine Spiele,
76561199143107388,Keine Spiele,
76561199405632869,Ja,"Counter-Strike 2,Rust"
76561198018259914,Keine Spiele,
76561198280364636,Ja,
76561198866285321,Keine Spiele,
76561199021752618,Ja,"Counter-Strike 2,PAYDAY 2"
76561199039952979,Ja,"Rust,Counter-Strike 2,PAYDAY 2"
76561199070199147,Ja,"Rust,Counter-Strike 2,DayZ,Raft"
76561199116055863,Keine Spiele,
76561199178574905,Keine Spiele,
76561199208096335,Ja,Counter-Strike 2
76561199564133729,Ja,"Counter-Strike 2,Rust"
76561199576237472,Ja,
76561199652435355,Keine Spiele,
76561199668393704,Keine Spiele,
76561199683262986,Ja,
76561198022411172,Keine Spiele,
76561198029892332,Keine Spiele,
76561198034624824,Keine Spiele,
76561198074576936,Ja,Counter-Strike 2
76561198080972238,Keine Spiele,
76561198124490011,Keine Spiele,
76561198132685523,Ja,Counter-Strike 2
76561198270991915,Ja,"Counter-Strike 2,PAYDAY 2"
76561198329636760,Keine Spiele,
76561198850084901,Ja,Counter-Strike 2
76561198972455830,Ja,Counter-Strike 2
76561199150281953,Keine Spiele,
76561198063544833,Ja,
76561198083940469,Ja,Counter-Strike 2
76561198094769814,Keine Spiele,
76561198097928863,Ja,
76561198102120303,Ja,
76561198102208218,Keine Spiele,
76561198102462565,Keine Spiele,
76561198118018718,Ja,"Counter-Strike 2,Insurgency"
76561198119261658,Ja,Counter-Strike 2
76561198121573232,Ja,Counter-Strike 2
76561198130857131,Keine Spiele,
76561198131122504,Keine Spiele,
76561198133543265,Keine Spiele,
76561198150136247,Ja,Counter-Strike 2
76561198151787616,Ja,Counter-Strike 2
76561198154010858,Ja,Counter-Strike 2
76561198157512150,Ja,Counter-Strike 2
76561198159597728,Ja,Counter-Strike 2
76561198160358314,Ja,
76561198193253426,Ja,
76561198200566887,Ja,
76561198212424759,Ja,
76561198233505900,Ja,
76561198238731604,Ja,Counter-Strike 2
76561198260798834,Keine Spiele,
76561198273821502,Ja,
76561198329223918,Ja,
76561198347570435,Ja,Counter-Strike 2
76561198872419106,Keine Spiele,
76561198982164310,Keine Spiele,
76561199189459141,Ja,
76561199193156912,Keine Spiele,
76561199198734320,Keine Spiele,
76561199222918806,Keine Spiele,
76561199444296483,Keine Spiele,
76561199556241082,Keine Spiele,
76561198096430472,Keine Spiele,
76561198171565206,Ja,Counter-Strike 2
76561198205163807,Ja,
76561198354514285,Ja,
76561199095078051,Ja,
76561199244617828,Keine Spiele,
76561199254694151,Keine Spiele,
76561199329770737,Ja,
76561199520099810,Keine Spiele,
76561198066973183,Ja,Counter-Strike 2
76561198071471941,Ja,
76561198083045985,Keine Spiele,
76561198083893102,Keine Spiele,
76561198086182244,Ja,"Counter-Strike 2,PAYDAY 2,Insurgency"
76561198088698113,Keine Spiele,
76561198090269692,Keine Spiele,
76561198094237251,Ja,Counter-Strike 2
76561198096236288,Ja,Counter-Strike 2
76561198096771158,Keine Spiele,
76561198097125142,Keine Spiele,
